Market,Longitude,Latitude
3.0,120.173351,30.28995
3.0,120.170685,30.294327
3.0,120.175054,30.284386
3.0,120.192893,30.265098
3.0,120.199333,30.264659
1.0,120.196104,30.265047
5.0,120.198166,30.265981
5.0,120.195483,30.264439
3.0,120.19141,30.273808
3.0,120.169706,30.252985
5.0,120.168644,30.24941
3.0,120.163603,30.251097
3.0,120.169083,30.248409
3.0,120.169786,30.248603
3.0,120.167353,30.251746
3.0,120.167584,30.248337
6.0,120.170234,30.256477
3.0,120.17003,30.25508
3.0,120.166382,30.249399
6.0,120.17082,30.251082
5.0,120.167119,30.257431
5.0,120.164997,30.247441
5.0,120.166796,30.25791
3.0,120.170882,30.255959
5.0,120.167443,30.252493
5.0,120.169116,30.256882
5.0,120.165197,30.257368
5.0,120.171166,30.2572
3.0,120.169364,30.255724
3.0,120.169833,30.251092
5.0,120.167119,30.257431
3.0,120.165866,30.253435
3.0,120.162699,30.248855
3.0,120.167445,30.25435
3.0,120.208071,30.292243
3.0,120.203613,30.296233
3.0,120.203959,30.292586
3.0,120.20452,30.296328
3.0,120.204574,30.296344
3.0,120.205772,30.291276
4.0,120.2118,30.299329
3.0,120.219805,30.29192
3.0,120.207375,30.301145
3.0,120.210973,30.299904
5.0,120.195532,30.30165
3.0,120.199791,30.30304
5.0,120.197587,30.29697
3.0,120.201222,30.300983
3.0,120.198191,30.302088
3.0,120.198254,30.301351
3.0,120.199704,30.296439
3.0,120.212531,30.309242
2.0,120.223453,30.332465
3.0,120.220923,30.313654
5.0,120.190755,30.308859
3.0,120.23489,30.307692
3.0,120.218188,30.309454
3.0,120.219362,30.30781
3.0,120.22267,30.309233
3.0,120.222903,30.307463
5.0,120.15819,30.27519
3.0,120.149468,30.290289
3.0,120.146941,30.287855
3.0,120.21074,30.24603
3.0,120.21076,30.24602
3.0,120.21077,30.24605
2.0,120.21076,30.24605
3.0,120.21079,30.24603
3.0,120.21071,30.246
5.0,120.21072,30.24603
5.0,120.21072,30.24609
3.0,120.21072,30.24605
3.0,120.2107,30.24606
5.0,120.2103,30.2462
3.0,120.21078,30.24602
3.0,120.21075,30.24605
3.0,120.21077,30.24608
3.0,120.2107,30.24603
3.0,120.150769,30.285874
3.0,120.151802,30.287073
3.0,120.154233,30.278206
3.0,120.149151,30.284926
3.0,120.156049,30.278732
3.0,120.153646,30.287044
5.0,120.153935,30.283995
3.0,120.151927,30.288014
3.0,120.157706,30.280351
3.0,120.147195,30.284155
3.0,120.150212,30.283318
3.0,120.150224,30.290622
3.0,120.154974,30.276655
5.0,120.147495,30.294155
3.0,120.156289,30.284483
3.0,120.151147,30.289708
3.0,120.14961,30.28195
3.0,120.158819,30.282225
3.0,120.157143,30.275804
3.0,120.155202,30.283415
3.0,120.147065,30.288799
3.0,120.17467,30.27275
5.0,120.17464,30.27273
3.0,120.156131,30.282483
4.0,120.150866,30.288192
5.0,120.153467,30.281173
3.0,120.151922,30.279082
3.0,120.152374,30.282478
3.0,120.153509,30.283996
5.0,120.153232,30.285495
3.0,120.148182,30.288008
5.0,120.150095,30.284836
3.0,120.153205,30.28457
5.0,120.15686,30.275407
3.0,120.157103,30.281798
2.0,120.185731,30.270987
3.0,120.186521,30.268735
3.0,120.172978,30.270698
3.0,120.183289,30.264683
3.0,120.181955,30.264849
3.0,120.18655,30.268308
3.0,120.183578,30.265293
3.0,120.186828,30.267632
5.0,120.182297,30.272327
3.0,120.181556,30.271623
3.0,120.183411,30.27163
3.0,120.18172,30.26894
3.0,120.1817,30.26891
3.0,120.181884,30.266784
5.0,120.181209,30.264843
3.0,120.185018,30.272209
3.0,120.184652,30.264925
3.0,120.180345,30.271862
3.0,120.181494,30.270975
3.0,120.181208,30.273651
3.0,120.180219,30.272012
3.0,120.179012,30.272692
5.0,120.170559,30.278117
3.0,120.180449,30.278484
5.0,120.17991,30.277509
3.0,120.1823,30.27833
3.0,120.18238,30.27834
3.0,120.18044,30.27582
3.0,120.184239,30.27602
3.0,120.179948,30.277202
3.0,120.184522,30.278783
5.0,120.178365,30.278033
3.0,120.176965,30.276214
3.0,120.181298,30.280324
5.0,120.171841,30.277886
3.0,120.179771,30.278819
3.0,120.176772,30.280331
3.0,120.182363,30.276256
3.0,120.177202,30.277811
3.0,120.172797,30.275578
3.0,120.172067,30.279558
3.0,120.173656,30.281555
3.0,120.175167,30.277989
5.0,120.122531,30.325852
3.0,120.120981,30.321058
3.0,120.133543,30.323171
3.0,120.135391,30.311137
3.0,120.123999,30.326793
3.0,120.129978,30.322381
3.0,120.12972,30.317599
3.0,120.128641,30.328685
3.0,120.134188,30.310806
3.0,120.134788,30.313363
3.0,120.133005,30.325125
3.0,120.132772,30.320284
3.0,120.132623,30.313361
3.0,120.132035,30.311931
3.0,120.135544,30.327159
3.0,120.120031,30.320552
3.0,120.135383,30.329632
3.0,120.133188,30.322248
3.0,120.136862,30.312924
3.0,120.129599,30.314089
3.0,120.129948,30.316061
5.0,120.133857,30.317746
5.0,120.138171,30.317195
3.0,120.1429,30.30498
2.0,120.093009,30.328329
3.0,120.091075,30.342479
6.0,120.082107,30.339841
5.0,120.085181,30.32307
5.0,120.085239,30.321492
3.0,120.090158,30.335362
3.0,120.077136,30.326487
3.0,120.088151,30.337486
3.0,120.073218,30.312396
5.0,120.030182,30.320072
3.0,120.094213,30.330658
3.0,120.093381,30.333122
3.0,120.08197,30.324469
3.0,120.096994,30.33458
3.0,120.090792,30.330464
3.0,120.091368,30.326276
5.0,120.087029,30.323071
3.0,120.089597,30.324903
3.0,120.084705,30.334312
3.0,120.078836,30.328002
3.0,120.089605,30.331657
3.0,120.092787,30.326469
3.0,120.093526,30.324153
5.0,120.091843,30.328328
3.0,120.088515,30.32714
3.0,120.083465,30.319678
3.0,120.087956,30.335287
3.0,120.086136,30.340681
3.0,120.06944,30.330528
3.0,120.080923,30.335624
3.0,120.068091,30.324539
3.0,120.082926,30.33141
3.0,120.101047,30.332983
5.0,120.075415,30.334015
3.0,120.086042,30.330117
3.0,120.068512,30.331399
3.0,120.071374,30.333973
3.0,120.083536,30.329615
3.0,120.075977,30.338895
3.0,120.064977,30.33285
3.0,120.06481,30.328166
3.0,120.081772,30.337173
3.0,120.074296,30.335465
2.0,120.199138,30.290402
3.0,120.19842,30.29476
4.0,120.19842,30.29478
5.0,120.19847,30.29473
3.0,120.19845,30.2947
3.0,120.19843,30.29473
6.0,120.19845,30.29479
3.0,120.19171,30.29907
3.0,120.190955,30.298569
3.0,120.193831,30.29575
3.0,120.189025,30.29547
3.0,120.192146,30.287272
3.0,120.188895,30.293933
3.0,120.19434,30.292575
3.0,120.193329,30.287952
5.0,120.192183,30.290432
3.0,120.188348,30.289728
3.0,120.186593,30.288896
3.0,120.187254,30.287033
3.0,120.185747,30.284114
3.0,120.197498,30.288615
3.0,120.189356,30.286027
3.0,120.193198,30.291304
5.0,120.194447,30.290654
3.0,120.199789,30.292869
3.0,120.200887,30.291942
4.0,120.18533,30.32615
4.0,120.18538,30.32613
3.0,120.1853,30.32614
3.0,120.170965,30.309101
3.0,120.17433,30.304938
5.0,120.158655,30.307134
3.0,120.168105,30.30629
3.0,120.184534,30.320886
5.0,120.17451,30.306431
5.0,120.168889,30.307887
5.0,120.183904,30.313708
5.0,120.181664,30.311575
3.0,120.166616,30.308195
3.0,120.161355,30.309155
3.0,120.170287,30.310122
3.0,120.172092,30.304709
3.0,120.172224,30.306467
3.0,120.175755,30.302378
3.0,120.171352,30.302255
3.0,120.171638,30.3083
6.0,120.18138,30.312973
3.0,120.252303,30.387376
3.0,120.172576,30.309893
3.0,120.170392,30.322247
3.0,120.168646,30.31021
3.0,120.177796,30.326015
5.0,120.161485,30.31709
3.0,120.165685,30.309485
3.0,120.168101,30.321368
3.0,120.166074,30.319335
3.0,120.167279,30.307703
3.0,120.173602,30.308658
5.0,120.172639,30.317852
3.0,120.16625,30.311878
3.0,120.16876,30.31713
3.0,120.179287,30.315052
5.0,120.176318,30.313567
3.0,120.168499,30.315251
3.0,120.15327,30.285448
3.0,120.170723,30.311772
6.0,120.10968,30.318454
3.0,120.096298,30.294147
3.0,120.120913,30.308414
3.0,120.110482,30.300968
2.0,120.093361,30.309526
3.0,120.09348,30.31199
3.0,120.090693,30.312223
6.0,120.09189,30.313613
4.0,120.090466,30.320484
1.0,120.103802,30.326013
3.0,120.114557,30.320834
3.0,120.10845,30.304319
3.0,120.114487,30.315158
3.0,120.098464,30.322078
3.0,120.110864,30.29914
3.0,120.10958,30.3099
3.0,120.10955,30.30991
3.0,120.114576,30.316046
3.0,120.083452,30.313681
3.0,120.112835,30.298432
5.0,120.099473,30.305451
3.0,120.085601,30.318225
3.0,120.101281,30.321872
5.0,120.104786,30.322956
3.0,120.103881,30.301548
3.0,120.102273,30.324445
5.0,120.101885,30.319771
3.0,120.107164,30.295247
3.0,120.1005,30.296076
3.0,120.123187,30.306163
3.0,120.102377,30.305694
3.0,120.086163,30.31141
3.0,120.103385,30.319608
3.0,120.113977,30.304828
3.0,120.107792,30.301514
3.0,120.111073,30.302547
5.0,120.104283,30.31788
3.0,120.114708,30.296023
6.0,120.110351,30.308485
3.0,120.114616,30.299705
3.0,120.112882,30.299507
3.0,120.13686,30.31504
3.0,120.1368,30.31501
3.0,120.105898,30.308238
3.0,120.115744,30.311054
3.0,120.101126,30.307385
3.0,120.118168,30.308392
3.0,120.105995,30.306433
3.0,120.09631,30.295257
3.0,120.107327,30.30719
3.0,120.094521,30.297861
3.0,120.100608,30.311335
3.0,120.120311,30.306935
4.0,120.121525,30.306092
6.0,120.201122,30.343973
3.0,120.20427,30.340903
6.0,120.184282,30.335296
3.0,120.187408,30.344641
3.0,120.187531,30.34236
3.0,120.196725,30.329096
3.0,120.184929,30.33748
3.0,120.20066,30.322953
3.0,120.205623,30.343994
2.0,120.207703,30.340561
3.0,120.187323,30.337521
5.0,120.198642,30.327107
5.0,120.200151,30.325067
3.0,120.184122,30.34177
3.0,120.207584,30.343818
5.0,120.205584,30.338797
3.0,120.182929,30.337183
3.0,120.204008,30.337357
3.0,120.203672,30.335906
3.0,120.176599,30.265937
3.0,120.174324,30.266205
6.0,120.172093,30.267779
3.0,120.177367,30.268272
3.0,120.178598,30.268928
3.0,120.16648,30.272213
3.0,120.168907,30.27111
3.0,120.170874,30.271722
3.0,120.170443,30.265219
3.0,120.169916,30.265896
5.0,120.169324,30.265544
3.0,120.170188,30.267645
3.0,120.168735,30.268472
6.0,120.169824,30.265768
6.0,120.169756,30.268583
3.0,120.168395,30.26751
3.0,120.16565,30.265504
3.0,120.166715,30.266136
3.0,120.167472,30.266312
3.0,120.166855,30.266896
3.0,120.172343,30.272676
3.0,120.176335,30.27344
5.0,120.171629,30.271066
3.0,120.176464,30.271223
3.0,120.177983,30.272073
2.0,120.124622,30.345442
5.0,120.113244,30.338036
3.0,120.12536,30.340706
3.0,120.116489,30.332177
3.0,120.128661,30.348791
3.0,120.12202,30.345334
3.0,120.12197,30.3405
3.0,120.117464,30.34033
3.0,120.128255,30.340274
3.0,120.12167,30.34722
3.0,120.125712,30.338024
3.0,120.12439,30.332787
3.0,120.119,30.33224
3.0,120.1192,30.33221
3.0,120.121548,30.332649
5.0,120.174585,30.270002
3.0,120.158904,30.262174
3.0,120.157433,30.26355
3.0,120.158574,30.271687
3.0,120.157914,30.272112
3.0,120.15993,30.26557
3.0,120.15999,30.2655
3.0,120.15993,30.26554
3.0,120.16133,30.263971
3.0,120.161281,30.262752
3.0,120.156333,30.271656
5.0,120.161419,30.265912
4.0,120.157814,30.269112
3.0,120.157292,30.268684
3.0,120.165943,30.269231
3.0,120.16007,30.26748
3.0,120.16,30.26742
3.0,120.161747,30.26308
3.0,120.159611,30.267579
2.0,120.156422,30.269877
3.0,120.157698,30.267442
3.0,120.161298,30.265104
5.0,120.149334,30.273252
3.0,120.156359,30.269347
3.0,120.159628,30.26677
3.0,120.161058,30.261704
5.0,120.160631,30.269251
3.0,120.153654,30.271062
3.0,120.157507,30.277965
3.0,120.158549,30.269128
3.0,120.133775,30.299668
5.0,120.13943,30.299957
3.0,120.142579,30.299631
3.0,120.14384,30.29425
3.0,120.1436,30.2948
3.0,120.1436,30.2942
3.0,120.14388,30.2942
3.0,120.14384,30.29423
3.0,120.14386,30.29424
3.0,120.14386,30.29427
3.0,120.14384,30.29429
3.0,120.14381,30.29428
3.0,120.140742,30.296632
3.0,120.136662,30.295777
3.0,120.139787,30.297873
3.0,120.142114,30.296595
5.0,120.143265,30.296566
3.0,120.13688,30.299496
3.0,120.143982,30.29697
3.0,120.147252,30.290477
5.0,120.138008,30.297001
3.0,120.149005,30.292703
3.0,120.143005,30.293202
3.0,120.145753,30.2902
3.0,120.141394,30.300621
5.0,120.127475,30.294806
3.0,120.143912,30.293731
3.0,120.14716,30.292921
3.0,120.169699,30.260115
3.0,120.166845,30.261051
5.0,120.168937,30.261918
3.0,120.164166,30.26282
3.0,120.1696,30.26403
6.0,120.168621,30.263479
3.0,120.172734,30.259309
3.0,120.168986,30.259216
3.0,120.172188,30.262618
3.0,120.164607,30.2634
3.0,120.168312,30.261262
3.0,120.167627,30.25974
3.0,120.168575,30.260937
2.0,120.17072,30.262916
3.0,120.166505,30.260579
3.0,120.167802,30.26277
3.0,120.170152,30.261385
3.0,120.168035,30.263435
3.0,120.165811,30.263926
3.0,120.164952,30.263637
6.0,120.167569,30.265791
3.0,120.191084,30.252062
3.0,120.197447,30.253274
3.0,120.190023,30.253916
3.0,120.191606,30.256791
3.0,120.194162,30.248672
3.0,120.199993,30.253001
3.0,120.189287,30.252889
3.0,120.196138,30.254032
3.0,120.189418,30.254795
6.0,120.201788,30.254158
3.0,120.195117,30.252296
3.0,120.194141,30.255821
3.0,120.195831,30.25608
3.0,120.192508,30.251341
3.0,120.192119,30.248343
3.0,120.188983,30.251538
6.0,120.193675,30.251859
3.0,120.193256,30.251355
3.0,120.192882,30.249996
3.0,120.206337,30.255932
5.0,120.197584,30.25166
5.0,120.197126,30.250619
3.0,120.223977,30.304729
3.0,120.222683,30.289711
6.0,120.20712,30.299231
3.0,120.224337,30.295591
5.0,120.22368,30.288685
3.0,120.224599,30.289143
3.0,120.218393,30.303727
3.0,120.226544,30.286408
3.0,120.225932,30.292304
3.0,120.215668,30.30307
3.0,120.218655,30.299652
3.0,120.223892,30.282014
3.0,120.228258,30.29516
4.0,120.230336,30.298499
3.0,120.17622,30.245038
5.0,120.17485,30.245221
5.0,120.174595,30.239585
3.0,120.17526,30.246936
5.0,120.176181,30.246815
6.0,120.175253,30.241514
3.0,120.173882,30.241645
3.0,120.182488,30.243749
5.0,120.179143,30.2409
3.0,120.17436,30.246297
5.0,120.159399,30.207224
3.0,120.165617,30.210659
3.0,120.172483,30.213025
3.0,120.15406,30.20432
3.0,120.171818,30.210321
3.0,120.170938,30.2155
3.0,120.157772,30.206375
3.0,120.167733,30.20926
3.0,120.170453,30.211867
5.0,120.159135,30.20472
3.0,120.161886,30.210828
3.0,120.148725,30.204434
3.0,120.16198,30.208478
3.0,120.161067,30.20559
5.0,120.172756,30.214732
3.0,120.155947,30.205268
3.0,120.157055,30.208131
3.0,120.17362,30.22986
5.0,120.176093,30.234433
3.0,120.17163,30.23871
5.0,120.17164,30.23872
5.0,120.17165,30.23877
5.0,120.171171,30.228832
3.0,120.171676,30.233854
3.0,120.169172,30.236432
3.0,120.171834,30.232871
3.0,120.17135,30.23282
5.0,120.175291,30.23058
3.0,120.167623,30.235859
3.0,120.170605,30.234766
3.0,120.169589,30.234557
3.0,120.173493,30.232203
3.0,120.17237,30.236195
5.0,120.175081,30.232527
5.0,120.173445,30.233871
5.0,120.101159,30.239751
3.0,120.176603,30.234995
3.0,120.17651,30.237945
2.0,120.17188,30.232183
5.0,120.170763,30.235849
5.0,120.169191,30.235382
3.0,120.172342,30.233135
3.0,120.17035,30.23533
3.0,120.173832,30.224322
3.0,120.175739,30.239286
2.0,120.175176,30.235304
2.0,120.168944,30.232901
3.0,120.174755,30.235134
3.0,120.176106,30.236377
3.0,120.212095,30.269429
3.0,120.22101,30.278145
3.0,120.21052,30.26881
5.0,120.21054,30.26884
3.0,120.204185,30.269869
3.0,120.2151,30.26855
3.0,120.2153,30.26852
3.0,120.209154,30.272251
5.0,120.219109,30.279075
3.0,120.21063,30.26873
3.0,120.20283,30.26804
3.0,120.20289,30.26806
3.0,120.206775,30.272192
3.0,120.205329,30.268784
3.0,120.202718,30.266603
3.0,120.216246,30.272689
3.0,120.206933,30.268522
2.0,120.192774,30.237682
5.0,120.205953,30.231086
3.0,120.205278,30.232992
3.0,120.203147,30.234731
6.0,120.201602,30.237025
5.0,120.200029,30.234861
3.0,120.19814,30.238449
5.0,120.200575,30.235517
3.0,120.201394,30.234819
3.0,120.205076,30.23177
3.0,120.187333,30.231642
3.0,120.205705,30.234227
3.0,120.191767,30.232371
3.0,120.197668,30.235111
3.0,120.202942,30.233168
3.0,120.200493,30.233567
5.0,120.202937,30.23665
2.0,120.202225,30.235623
3.0,120.193396,30.236779
3.0,120.196792,30.239897
3.0,120.199022,30.236013
3.0,120.194169,30.235354
3.0,120.207069,30.232639
5.0,120.19878,30.23652
3.0,120.19879,30.23656
3.0,120.19872,30.23656
3.0,120.201324,30.230624
3.0,120.199737,30.230459
3.0,120.205247,30.234843
3.0,120.199635,30.237346
3.0,120.2688,30.31121
3.0,120.2686,30.31125
3.0,120.277564,30.30451
3.0,120.26739,30.30921
3.0,120.303049,30.301167
3.0,120.305823,30.300677
3.0,120.272785,30.30791
3.0,120.278461,30.307633
3.0,120.280707,30.307828
3.0,120.273063,30.304546
3.0,120.285125,30.304019
3.0,120.27245,30.29682
3.0,120.27243,30.29689
5.0,120.257184,30.319997
3.0,120.286927,30.304247
3.0,120.268536,30.309295
3.0,120.269883,30.326234
3.0,120.272684,30.297649
3.0,120.2833,30.313691
3.0,120.261267,30.318266
3.0,120.280686,30.303159
3.0,120.285899,30.298592
3.0,120.259862,30.322298
3.0,120.244927,30.307498
3.0,120.241932,30.306899
3.0,120.244518,30.311562
3.0,120.277601,30.296073
3.0,120.247282,30.312232
3.0,120.284564,30.296545
6.0,120.193145,30.262989
5.0,120.199745,30.261391
3.0,120.191002,30.260512
6.0,120.197762,30.258212
3.0,120.196965,30.26184
3.0,120.194008,30.26151
5.0,120.199467,30.262816
3.0,120.190903,30.262124
3.0,120.192869,30.262257
5.0,120.199344,30.25956
3.0,120.193637,30.259062
