District,Street,Community,AvgPrice,2019/3/1,2019/4/1,2019/5/1,2019/6/1,2019/7/1,2019/8/1,2019/9/1,2019/10/1,2019/11/1,2019/12/1,2020/1/1,2020/2/1,2020/3/1,2020/4/1,2020/5/1,2020/6/1,2020/7/1,2020/8/1,2020/9/1,2020/10/1,2020/11/1,2020/12/1,2021/1/1,2021/2/1,2021/3/1,2021/4/1,2021/5/1,2021/6/1,2021/7/1,2021/8/1,2021/9/1,2021/10/1,2021/11/1,2021/12/1,2022/1/1,2022/2/1,2022/3/1,2022/4/1,2022/5/1,2022/6/1,2022/7/1,2022/8/1,2022/9/1,Market1Distance,Market2Distance,Market3Distance,Market4Distance,Market5Distance,Market6Distance,Market7Distance,Market8Distance,MinDistance,Longitude,Latitude
上城,南星,钱江御府,68736.16,0.004995492705362204,0.017355712934892006,0.04816000427945989,0.0,0.04328804940679246,0.05449438934200338,0.05318923092276361,0.07764725905614343,0.07010396289939273,0.04816580086974428,0.062114309812998175,0.0631896946455023,0.04890518815091603,0.06528566160980664,0.06668688921799593,0.050480572589976694,0.09680434586757845,0.03962162679055585,0.1664046494906979,0.01996732133295641,0.1028083252839118,0.1008528283928327,0.1114971705500738,0.12415335434782152,0.1390117025242706,0.1562625378176154,0.17609618296605034,0.19870296070777016,0.22427319378096916,0.25299720492384203,0.28506531687458314,0.3206678523713868,0.359995134152448,0.40323748495596085,0.4505852275201201,0.5022286845831201,0.5583581788831551,0.6191640331584203,0.6848365701471096,0.7555661125874178,0.8315429832175393,0.9129575047756685,1.0,49.73156829,42.0015536,31.65514723,104.825141,24.34962755,38.7409826,53.94066638,36.66506197,0.024349628,120.182326,30.226009
上城,南星,木材新村,50939.56667,0.5841018902908166,0.4973521443503367,0.42326799040394497,0.28134962805526037,0.31044164388433254,0.4179950407368048,0.2403132215137799,0.2196014727537122,0.207573094074085,0.0,0.26496634785688983,0.21695114199509058,0.24114417286574566,0.39089620970598654,0.2805861891581509,0.43703506907545164,0.4285629941551542,0.38055823695184143,0.10634077222812637,0.45854410935653983,0.20926319518243003,0.6199964576691464,0.5943145589798087,0.6178333399854079,1.0,0.6885174397731768,0.7192963980024321,0.746148356918902,0.652054551895147,0.7854164622043828,0.7965052012688444,0.8010121264114191,0.7982735339798334,0.7876257203218116,0.7684049817850781,0.739947614717358,0.7015899154663773,0.6526681803798606,0.5925187058055316,0.5204777880911167,0.4358817235843407,0.3380668086329278,0.22636933958460284,52.71440415,46.96173026,33.75727919,105.7326213,25.8376038,43.88905719,56.9872706,41.41468905,0.025837604,120.179318,30.221831
上城,南星,赞成林风沁林苑,56532.90909,0.0,0.011211997180961126,0.02032752095690234,0.027604050670253868,0.03308244436345385,0.03712849202892858,0.039891362359112253,0.04157437937143706,0.04238086708333521,0.04251414951223892,0.0407437425560981,0.04157439459079188,0.04421952536097858,0.04038170674655362,0.03755436804782714,0.04056267811898181,0.042330842835488956,0.04380224175002431,0.04696791651393739,0.051551967071668335,0.05769937653815907,0.065613468930842,0.07549756826714916,0.08755499856451288,0.10198908384036531,0.11900314811213865,0.1388005153972651,0.161584509713177,0.18755845507730642,0.21692567550708564,0.24988949501994664,0.286653237633322,0.3274202273646438,0.3723937882313443,0.4217772442508555,0.47577391944060954,0.534587137818039,0.5984202234005761,0.6674765002056529,0.7419592922507013,0.8220719235531537,0.9080177181304426,1.0,53.16774948,35.03728518,37.05499224,111.0142613,30.83775248,33.91209508,57.17558775,28.99870937,0.028998709,120.19122,30.226505
上城,南星,春江花月,49762.37255,0.0,0.2569511025886865,0.03423956318962575,0.3278190357020979,0.17399288233095536,0.09942853754638466,0.09361318946022985,0.14246713359442287,0.09352538994207982,0.2368385416903651,0.02786941189853259,0.11896434999465567,0.1449046914864228,0.062856492841705,0.08603279327884032,0.09871296943302403,0.18929749581552566,0.17933925930740854,0.32724214700099125,0.18050928709556852,0.44405262947495006,0.5450704454230788,0.30027463152249867,0.3735719973349367,0.5486211547524253,0.47826812287383647,0.5092360798581085,0.539742594481983,0.46789736256236086,0.5984948747003822,0.6263024293208268,0.652772119632715,0.6776848401490073,0.700821485382663,0.7219629498466429,0.7408901280539072,0.7573839145174156,0.7712252037501286,0.7821948902650062,1.0,0.7946430331930963,0.6298162081349432,0.7929754994053663,58.63621304,48.8257606,39.73443651,111.4375759,31.77926388,47.1417558,62.89901542,42.671954,0.031779264,120.18183,30.216406
上城,南星,秋涛南苑,49886.16393,0.795469253731537,0.7274027076538135,0.6532593198431382,0.5947445305326604,0.6748581385997051,0.4610160403914034,0.4243778204727224,0.4348170666610894,0.31653336892900236,0.2559849872659844,0.5650775211116572,0.37333450242430366,0.7074304097225325,0.28805683392162995,0.0,0.3834090914786212,0.15799115321031232,0.3757651579464725,0.4821276976006434,0.4381530874803618,0.33124078459407535,0.6837719494213842,1.0,0.3524418033153121,0.5822572717930388,0.5452072743825884,0.5605675414012911,0.5740983149513876,0.5853794739962579,0.5939908974992817,0.5995124644238389,0.6015240537333101,0.5996055443910753,0.593336815360514,0.3949332022697824,0.5345605647647558,0.5442280997726715,0.516357281622604,0.48203563860111065,0.2751440954380948,0.3923593937973643,0.5500201063401993,0.2718383970684718,53.40568945,48.2517225,34.26403218,105.8595198,26.2281587,45.18408935,57.69062854,42.67521482,0.026228159,120.178445,30.220863
上城,闸弄口 ,万家花园万和苑,33966.875,0.0,0.005130410402642868,0.008906309023721514,0.01149762246663453,0.013950809299799284,0.011777813126730732,0.013863317760365628,0.015352922511727837,0.012632843127665648,0.01168510417295519,0.009687212052769532,0.009974256003806347,0.009550999996165105,0.00964242484434412,0.010418457151741984,0.012527748181318014,0.014704050557788556,0.018344283567455884,0.023767193041493558,0.030515161695964438,0.03896729743004569,0.04929352684713589,0.06166377655063366,0.07624797314393755,0.09321604323044615,0.11273791341355807,0.13498351029667185,0.16012276048318622,0.1883255905764996,0.21976192718001067,0.254601696897118,0.2930148263312202,0.33517124208571575,0.3812408707640033,0.43139363896948163,0.485799473305549,0.5446283003756042,0.6080500467830458,0.6762346391312722,0.7493520040236824,0.8275720680636746,0.9110647578546477,1.0,43.31814437,35.76469446,53.17062777,98.75096589,58.04526359,28.469932,42.71484483,42.58138647,0.028469932,120.20542,30.286064
上城,闸弄口 ,闸弄口铁路宿舍,34502.36667,0.5314912280701755,0.4607894736842105,0.22394736842105264,0.5577669009534421,0.6068530401648738,0.6484390041475924,0.6938596491228071,1.0,0.7323650180317098,0.6647368421052632,0.5303508771929825,0.763798478767069,0.7645569014118653,0.7611504874745387,0.7539961542859128,0.7470175438596491,0.6976315789473684,0.5737426903508771,0.7623684210526316,0.6813157894736842,0.8147368421052632,0.6367543859649123,0.6118664754290212,0.5897421488657799,0.568039076359478,0.776578947368421,0.5114327482456141,0.5096265564904484,0.4937776735201419,0.4804346312608948,0.47001434704352985,0.46293373819887085,0.4596097220577413,0.46045921595096606,0.46589913720936843,0.0,0.6357017543859649,0.5139306384838761,0.5419014425112267,0.5765472605578729,0.7320175438596491,0.7028508771929824,0.7247039721218276,30.43782413,33.71701155,39.38395522,89.31110527,44.53619275,22.87025951,30.5223914,38.96475392,0.02287026,120.194251,30.277921
上城,闸弄口 ,万家花园欣和苑,41787.4,0.0,0.008309371371453041,0.015267250561944654,0.020562506828975476,0.02438930230941759,0.026941799140142983,0.026068156803798447,0.029000545399931993,0.028895119102739775,0.028292042703319163,0.02738547833854221,0.026369588145281,0.025438534260407573,0.036480399743393926,0.024607583963312456,0.011958396961173089,0.02644592454223339,0.028851484252380055,0.035791256808062194,0.037606193198406156,0.04434366670802966,0.05291343575788966,0.06350966248485812,0.0763265090258072,0.09155813751760891,0.10939871009713525,0.13004238890125844,0.15368333606685045,0.18051571373078346,0.2107336840299293,0.24453140910116034,0.28210305108134837,0.32364277210736575,0.36934473431608433,0.4194030998443763,0.47401203082911353,0.5333656894071683,0.5976582377154128,0.6670838378907187,0.7418366520699582,0.8221108423900035,0.908100570987727,1.0,40.7943306,35.76914096,50.82781658,96.49168517,55.83945252,27.72265747,40.2037501,42.3654709,0.027722657,120.203024,30.285271
上城,闸弄口 ,闸弄口新苑,32992.28571,0.769817842545102,0.7886704738946865,0.9567042456224514,0.5112736867354282,1.0,0.8288034067749435,0.8731110578076278,0.8301444566066687,0.8267439120960394,0.820861810720364,0.8126725195441021,0.8023504056317143,0.7900698360476603,0.575197889182058,0.7603307981223946,0.7432210639101039,0.7248503422839874,0.7053930003085063,0.6850234050481202,0.6639159235672889,0.6422449229304737,0.6201847702021335,0.5979098324467305,0.5755944767287233,0.7563564403933797,0.5315399796627374,0.5101495724436804,0.6391220916286879,0.4695142759557363,0.45061812081576974,0.43290211716442195,0.4165406320661512,0.40170803258541893,0.4107699688174622,0.0,0.36812721849305197,0.3611538321270739,0.3565811667009352,0.35458358927909545,0.3553354669260152,0.49508275365795157,0.36578505568397346,0.37583150092393347,33.50354317,32.94910483,42.35791954,91.84946245,47.32349121,22.80916572,33.47806237,38.63865382,0.022809166,120.197143,30.279106
上城,闸弄口 ,红树林花园,33103.05263,0.42294767945399053,0.3865586481922555,0.3534676585681044,0.3236107539424763,0.2969239776763106,0.2947074216267518,0.25280498366611975,0.2352448526439736,0.10640045608758324,0.208803539370272,0.19979444384059555,0.19350778019695328,0.18987959180028466,0.3461135070825563,0.2898710372591344,0.1943063117015083,0.2006724579021224,0.15960068413137485,0.22035686981929456,0.23354722225773059,0.24888439683065092,0.0,0.2558213311871182,0.30713728696571146,0.330422183685961,0.401887939709112,0.5401929313830747,0.4109832809255439,0.4411925935681451,0.4729731185936825,0.5062608993630933,0.5409919792373182,0.5771024015772952,0.614528209743963,0.6532054470982608,0.693070157001128,0.7119625826329707,0.7761061678963244,0.8191495556105319,0.8631245893170644,0.9079673123768606,0.9536137681508594,1.0,27.07933768,40.95262293,39.61694446,83.22113263,45.837531,29.88909428,26.23286244,46.04935901,0.026232862,120.189179,30.283116
上城,闸弄口 ,闸弄口东村,30297.68571,0.952949663353639,0.7486373837768515,0.8323849299948165,0.8022413583623307,0.7731134555315582,0.7543283103558833,1.0,0.6600673292722026,0.6661749280250626,0.3574863738377685,0.6180409916214015,0.5952057245218747,0.7037779200064124,0.4143154857326066,0.5312765651121923,0.15405578711125362,0.8762423853799295,0.5209201667201026,0.7366543764026932,0.4382326264574573,0.4213869158904818,0.23573260660468098,0.13257454312279576,0.3830554664956717,0.35890832383493737,0.34436883732400825,0.33020305499420843,0.3163817966355117,0.5539435716575826,0.2896561309913218,0.2766933632857757,0.3329592818210965,0.25142205705764864,0.0706957358127605,0.22682852167329814,0.15197178582879128,0.3144437319653735,0.19069838525338978,0.17874099671507895,0.0,0.15478012378078637,0.25929785187560117,0.130563254969423,28.35375196,34.48868533,37.42898034,87.55460251,42.73606778,23.2585202,28.50971864,39.43094891,0.02325852,120.192259,30.277223
上城,闸弄口 ,机神公寓,34745.35,1.0,0.8245788492889976,0.6696246169229255,0.6214920205897259,0.41721527065512115,0.31780933846816284,0.0,0.11563964124788254,0.31603537127493403,0.07225109207404568,0.04975072129830041,0.0351053426190238,0.031172790858549456,0.03697765687426366,0.0515445315235541,0.073898005663808,0.1030626701524128,0.13806311584675593,0.02772572501792487,0.22166971428220247,0.6417336945492815,0.31691452782924723,0.35898182460566047,0.41599428334698557,0.020462721881110837,0.7144900390154534,0.5547347728229213,0.5944455277309356,0.629262563275946,0.6582104703153413,0.6803138397065068,0.6945972623068313,0.7000853289736998,0.6958026305645008,0.6807737579366222,0.6540233019474495,0.6145758534543713,0.5614560033147734,0.5818612860823276,0.4237804438958448,0.23620549331899546,0.19274440343893848,0.05663140792755308,27.77966524,38.50023149,39.09865987,85.08497748,44.98955474,27.44926194,27.29419316,43.60342304,0.027294193,120.190673,30.281168
上城,闸弄口 ,新安铭苑,36478.34783,1.0,0.9484449788543222,0.9037138824421311,0.7717762353306191,0.8330823180664958,0.9062913109785063,0.7848230153696706,0.6703125639195063,0.7556536828482304,0.9668165588161854,0.7422920289987526,0.7405133654811797,0.741455762317813,0.7447089330707247,0.6416186289295052,0.6561290015212597,0.7642302244478513,0.9161391914762137,0.7345198732707088,0.7897781693060768,0.7977187372109545,0.804687787528687,0.7987053952756773,0.8140701896510031,0.7155067826025374,0.814643084169602,0.810600249982687,0.8031241795810589,0.7918045865267895,0.7762311843819509,0.7559936867086148,0.9229804181936475,0.6998852590247385,0.6631937561383424,0.6201970119717369,0.47359461477393244,0.5136466540461866,0.4492724674113853,0.37695189374466276,0.296274646608091,0.20683043956374217,0.10820898617368774,0.0,25.58167799,40.80790101,37.99009118,82.35731525,44.24647046,29.51271179,24.86200097,45.69472273,0.024862001,120.188049,30.281936
上城,闸弄口 ,东茂苑,34866.36585,0.6867330839529321,0.6726054753448932,0.660764265606037,0.7181372711552415,0.7430469616717735,0.6371628946317565,0.6326711453968237,0.6218623820384372,0.2522621874947683,0.6268074319995798,0.48749908537268477,0.6274451000182396,1.0,0.8056405429697258,0.5450787930666684,0.5410229844825665,0.6344756520490643,0.6353768056742717,0.6356905422121718,0.6352372481654841,0.34232029936223024,0.6313111143292214,0.7779205283949183,0.6221614961872415,0.6644217590413866,0.904704466023934,0.5954997996986365,0.45435003568529986,0.8767289674438287,0.5490026561445362,0.29569446839538827,0.5045900209972309,0.2793434920563313,0.3245641609940356,0.414256989163803,0.3771037701335458,0.3361300910649303,0.39776032851184506,0.24200289882350223,0.2351447591398181,0.13043850446127409,0.06766832274165767,0.0,29.70679453,37.62445876,40.6850019,86.85300225,46.39892262,26.88659408,29.23102797,42.96574502,0.026886594,120.192569,30.281572
上城,闸弄口 ,天城铭园,32879.2,0.6698556298901149,0.6563555223429168,0.646250782310382,0.33510498099592767,0.9733350144123665,0.6336726501029971,0.6345132629313532,0.637431184675491,0.6421628036156342,0.648444508032006,0.6560126862048306,0.6646037264143304,0.6739540169407305,0.6837999460642538,0.6938779020651235,1.0,0.3718594205896928,0.7228678141340488,0.7312377604465414,0.7385216750374987,0.744455946187144,0.7487769621757013,0.751221111283394,0.7515247817904455,0.5990883383134994,0.7446562401235196,0.73695680450999,0.7260624434167131,0.911861412503579,0.6936344979118151,0.671573690060639,0.6452635098506116,0.6144403455619557,0.5788405854748941,0.5382006178696511,0.4922568310264498,0.4407456132255148,0.34533857005928975,0.31996643787133455,0.2501712568785375,0.17375419804890008,0.09045164966264636,0.0,23.15961591,41.95102865,36.04149578,80.2165027,42.5200703,30.37919513,22.42975172,46.54020289,0.022429752,120.185704,30.281271
上城,闸弄口 ,紫薇公寓,36938.20588,1.0,0.9053877009456126,0.8180739972484755,0.7378498470372128,0.664506208440449,0.5474756374165995,0.5376242986049121,0.48366794362338766,0.4357559327708576,0.426986393863172,0.3572287759672764,0.3261955462734734,0.5780952150679959,0.35189911264422136,0.21246852602592903,0.0,0.03972106628399638,0.27057339385259443,0.24308553963752594,0.24786455069311708,0.256179403421191,0.2678210559503709,0.3635170724715966,0.30024859292654504,0.3206163936307883,0.3960453510305246,0.7026831422440513,0.3958274221516245,0.07920103353136759,0.4556340444585128,0.48781001098572874,0.5212223586002899,0.5556620454308208,0.5909200296059464,0.6267872692542904,0.687976101009916,0.6995133474851268,0.7359541023248684,0.7721679451523233,0.8079458340961168,0.8430787272848718,0.8773575828472122,0.9105733589117633,24.03782627,39.70786151,35.68902555,82.09249418,41.85133853,28.14109095,23.6713263,44.30643062,0.023671326,120.187238,30.279632
上城,闸弄口 ,京惠花园,31426.78082,0.18979312135482354,0.2548436832935178,0.16010760187306963,0.3661486799570907,0.4650792069343429,0.45399709935769594,0.489726939717683,0.6982165985852347,0.8254458503536913,0.6156221978678889,0.5836344121329519,0.5960620022471926,0.1938494241307162,0.32476503636544773,0.7406263495068246,0.7589585204742452,0.3607651688751619,0.6964979575570389,0.556759988044236,0.40998306266812795,0.9620404503337651,0.5434569722814908,0.23363554847065857,0.5068621835100511,0.9807711467569991,0.43150343728205637,0.30686460097638735,0.4455182494769352,0.04324001195576367,0.5198764571086978,1.0,0.1614028096044635,0.0,0.10097638736674305,0.2821995709738577,0.26655348086334957,0.2527468897432911,0.44276178140878747,0.2316151598877972,0.2247714988589996,0.19198963833814886,0.2197322788658939,0.2106207033974295,25.94957649,36.47824461,35.85117991,85.03557193,41.50474523,24.97880678,26.00734829,41.15687687,0.024978807,120.189746,30.277574
上城,闸弄口 ,濮家新村,37827.63839,0.7234551041311028,0.8156794127688631,0.6444463409013316,0.7332707408671901,0.7354188007852508,0.6534994878798226,0.8350119494708091,0.6813758962103107,0.6782462726186412,0.640719244622738,0.38854984636394674,0.7334840948842133,0.7266416293956983,0.6044156136906795,0.6503712871287128,0.8201604643222943,0.6530044383748719,0.781481165073404,0.7447649940252645,0.6492296858996245,0.7746671218846023,0.8374750034141345,0.7888699214749062,1.0,0.873122226015705,0.9982929327415501,0.6340047797883237,0.664241208603619,0.659041765961079,0.6121568640539222,0.7279788323659953,0.4051724137931034,0.18837487196995562,0.7742403550699898,0.48407756610487773,0.0,0.2794895868897235,0.16251280300443838,0.2523614433253669,0.29778667726090285,0.2527332892063205,0.45715261181290545,0.3581427108228064,32.83562817,37.20358694,43.6963725,89.32152118,49.24223677,27.1060164,32.2611586,42.94581992,0.027106016,120.195378,30.283037
