Market,Longitude,Latitude
8.0,120.197824,30.259166
2.0,120.208631,30.237472
8.0,120.206225,30.240299
8.0,120.207811,30.238776
8.0,120.220203,30.251248
2.0,120.21656,30.25315
2.0,120.21654,30.25314
4.0,120.213449,30.259779
4.0,120.214156,30.259719
8.0,120.213765,30.257937
4.0,120.22458,30.255446
2.0,120.232818,30.269348
4.0,120.229743,30.272593
8.0,120.23442,30.2695
2.0,120.290217,30.346407
4.0,120.291216,30.354776
2.0,120.289297,30.354519
2.0,120.287281,30.334341
8.0,120.289344,30.345887
2.0,120.297185,30.366807
8.0,120.297371,30.368328
2.0,120.303219,30.36286
8.0,120.292797,30.333361
8.0,120.281297,30.346197
8.0,120.265181,30.302301
2.0,120.248684,30.298603
8.0,120.24753,30.302088
4.0,120.248974,30.298744
2.0,120.245577,30.301381
1.0,120.23819,30.300585
8.0,120.17178,30.242124
5.0,120.167499,30.242567
8.0,120.171512,30.242019
8.0,120.167041,30.243115
2.0,120.167402,30.242548
2.0,120.16659,30.240937
8.0,120.172443,30.240081
4.0,120.169725,30.242103
1.0,120.170085,30.244576
8.0,120.170463,30.240996
8.0,120.163178,30.245471
8.0,120.167061,30.243931
8.0,120.160002,30.237844
8.0,120.168465,30.24118
4.0,120.159451,30.23815
2.0,120.161003,30.2414
8.0,120.160143,30.242452
2.0,120.160173,30.239033
2.0,120.160375,30.238803
8.0,120.160347,30.237969
8.0,120.159054,30.236691
8.0,120.163921,30.245036
1.0,120.175677,30.248804
4.0,120.174,30.24923
8.0,120.17404,30.24929
8.0,120.17407,30.24926
8.0,120.175304,30.247809
4.0,120.17379,30.250646
8.0,120.174516,30.247752
8.0,120.177367,30.255745
8.0,120.17638,30.24699
4.0,120.17254,30.25336
2.0,120.173971,30.254519
8.0,120.178189,30.25372
8.0,120.17675,30.247959
2.0,120.176875,30.254002
2.0,120.175322,30.253721
8.0,120.178139,30.252341
1.0,120.173442,30.252466
2.0,120.176954,30.255946
5.0,120.173174,30.256646
8.0,120.175402,30.247046
8.0,120.175215,30.256608
5.0,120.173948,30.256293
8.0,120.175966,30.253303
8.0,120.172598,30.257294
8.0,120.178725,30.251937
8.0,120.178972,30.254944
8.0,120.175412,30.248182
8.0,120.201336,30.240854
8.0,120.200361,30.243652
8.0,120.199868,30.24203
2.0,120.203871,30.243042
8.0,120.203315,30.244219
2.0,120.192754,30.243262
8.0,120.20493,30.24
2.0,120.18914,30.24747
2.0,120.195151,30.24272
8.0,120.201274,30.243021
1.0,120.193655,30.243286
4.0,120.187297,30.245218
8.0,120.189911,30.243717
8.0,120.19131,30.244053
8.0,120.195188,30.245101
2.0,120.191934,30.242704
2.0,120.188698,30.244161
8.0,120.187185,30.23661
1.0,120.1849,30.234728
1.0,120.185354,30.236897
8.0,120.182115,30.232689
8.0,120.168658,30.224857
1.0,120.169472,30.223099
2.0,120.24516,30.40486
8.0,120.244618,30.387687
2.0,120.259366,30.380337
2.0,120.253702,30.38944
4.0,120.263677,30.398664
8.0,120.260144,30.399747
8.0,120.268148,30.397231
4.0,120.269534,30.401452
2.0,120.257179,30.393226
2.0,120.247497,30.380559
8.0,120.253136,30.394214
2.0,120.244165,30.377447
2.0,120.261612,30.395666
2.0,120.250205,30.381835
2.0,120.250998,30.376424
2.0,120.246723,30.387434
2.0,120.250316,30.379886
2.0,120.263184,30.384598
2.0,120.256576,30.398429
2.0,120.245763,30.381602
8.0,120.267633,30.396144
2.0,120.26143,30.39798
8.0,120.254791,30.394817
8.0,120.25342,30.392431
2.0,120.242496,30.386485
4.0,120.251025,30.396186
2.0,120.254067,30.397831
2.0,120.265482,30.39484
4.0,120.240907,30.388489
8.0,120.173915,30.224637
8.0,120.174559,30.222277
8.0,120.17689,30.232576
8.0,120.175605,30.225206
2.0,120.175598,30.223842
8.0,120.172753,30.224796
4.0,120.176337,30.221448
1.0,120.177094,30.222443
2.0,120.175332,30.22005
2.0,120.177177,30.22783
2.0,120.1209,30.2905
8.0,120.1204,30.29
8.0,120.1206,30.2901
8.0,120.1205,30.2908
8.0,120.1205,30.2901
4.0,120.124411,30.28118
8.0,120.126756,30.289806
8.0,120.121474,30.292725
8.0,120.086134,30.253104
4.0,120.128002,30.292046
2.0,120.127,30.2858
8.0,120.1279,30.2857
8.0,120.123586,30.29306
4.0,120.12782,30.2911
4.0,120.12748,30.27852
8.0,120.12056,30.27584
2.0,120.12129,30.27414
2.0,120.111927,30.275003
8.0,120.118975,30.27444
8.0,120.114749,30.274016
8.0,120.118696,30.276739
8.0,120.121879,30.27299
4.0,120.128924,30.273882
8.0,120.114272,30.270583
8.0,120.111285,30.273967
4.0,120.115958,30.269855
4.0,120.11654,30.270611
8.0,120.125012,30.275568
4.0,120.124935,30.273705
2.0,120.128191,30.272691
2.0,120.121768,30.27324
2.0,120.13483,30.26764
4.0,120.13485,30.26762
8.0,120.13481,30.26765
1.0,120.13484,30.2676
4.0,120.1348,30.26769
8.0,120.13481,30.26769
8.0,120.13485,30.26769
4.0,120.13486,30.26765
8.0,120.127076,30.269527
2.0,120.146689,30.271635
8.0,120.114222,30.272518
8.0,120.131678,30.270905
2.0,120.13159,30.25592
2.0,120.14397,30.2714
8.0,120.145261,30.268606
8.0,120.145567,30.269939
4.0,120.129034,30.259332
4.0,120.130435,30.2551
4.0,120.142837,30.270241
8.0,120.149437,30.265501
8.0,120.145546,30.264604
4.0,120.141797,30.269251
5.0,120.128701,30.254981
4.0,120.15458,30.2714
2.0,120.14752,30.268079
8.0,120.129195,30.26275
1.0,120.150812,30.270795
4.0,120.149654,30.269264
2.0,120.14902,30.26735
4.0,120.14775,30.26979
4.0,120.14771,30.26979
4.0,120.15156,30.26824
8.0,120.138192,30.26924
2.0,120.152004,30.269924
2.0,120.148119,30.264094
8.0,120.129192,30.265502
4.0,120.149285,30.263192
8.0,120.117471,30.276856
2.0,120.111974,30.276599
4.0,120.113085,30.291176
2.0,120.155266,30.36676
4.0,120.111834,30.290613
2.0,120.109029,30.290096
8.0,120.118057,30.280837
2.0,120.114747,30.281576
8.0,120.116893,30.281372
2.0,120.115562,30.278395
2.0,120.115838,30.277029
4.0,120.110865,30.279808
8.0,120.113736,30.280414
2.0,120.097238,30.269476
8.0,120.116405,30.278096
4.0,120.113414,30.276537
4.0,120.115837,30.285223
2.0,120.115632,30.283357
4.0,120.114279,30.281013
2.0,120.118023,30.285918
4.0,120.134242,30.275009
4.0,120.134474,30.274828
4.0,120.13326,30.27803
2.0,120.13329,30.27809
8.0,120.13325,30.27805
4.0,120.13324,30.27802
8.0,120.131892,30.278118
8.0,120.137558,30.273256
8.0,120.042043,30.239311
8.0,120.042177,30.218846
4.0,120.135211,30.291542
2.0,120.141231,30.292706
8.0,120.137769,30.284025
4.0,120.1429,30.2832
8.0,120.1423,30.283
1.0,120.1424,30.2832
8.0,120.1429,30.2836
8.0,120.143256,30.291625
4.0,120.142735,30.286469
2.0,120.142696,30.2918
4.0,120.142582,30.270683
8.0,120.14327,30.28891
1.0,120.13385,30.289781
2.0,120.142199,30.288257
4.0,120.135869,30.285709
4.0,120.14005,30.29014
2.0,120.138248,30.289899
1.0,120.141089,30.290882
2.0,120.134743,30.28438
1.0,120.144485,30.285002
1.0,120.146748,30.284761
1.0,120.131962,30.286358
8.0,120.139887,30.284234
5.0,120.141152,30.283589
4.0,120.14826,30.282957
2.0,120.142667,30.283833
4.0,120.148025,30.282276
4.0,120.133238,30.287637
2.0,120.142682,30.290683
2.0,120.129853,30.28703
4.0,120.140333,30.278283
4.0,120.137725,30.28186
8.0,120.132975,30.282223
8.0,120.136894,30.281991
8.0,120.138308,30.280346
4.0,120.129322,30.292756
2.0,120.136494,30.292081
4.0,120.133455,30.288865
1.0,120.12897,30.29279
5.0,120.143681,30.284374
4.0,120.145876,30.283174
4.0,120.139308,30.280346
8.0,120.13085,30.285408
4.0,120.14755,30.27727
2.0,120.143043,30.277157
8.0,120.148464,30.279208
8.0,120.148062,30.277624
2.0,120.148828,30.276079
8.0,120.148571,30.280579
8.0,120.153513,30.272896
4.0,120.148936,30.273401
2.0,120.146988,30.272772
8.0,120.14708,30.276953
4.0,120.145991,30.276817
4.0,120.151362,30.27391
8.0,120.14739,30.273416
2.0,120.152004,30.273553
4.0,120.146966,30.275723
8.0,120.143986,30.276028
8.0,120.15018,30.27387
2.0,120.14749,30.2745
2.0,120.147279,30.27535
4.0,120.147614,30.277449
8.0,120.14734,30.27745
2.0,120.10549,30.263463
4.0,120.10188,30.275188
1.0,120.100197,30.276418
1.0,120.098864,30.278104
8.0,120.102029,30.276746
8.0,120.099731,30.277106
4.0,120.102796,30.279311
4.0,120.019,30.27622
8.0,120.10662,30.274396
2.0,120.095826,30.273924
2.0,120.11008,30.275131
4.0,120.101221,30.279552
8.0,120.100806,30.280839
2.0,120.112436,30.277642
2.0,120.106299,30.272187
8.0,120.099559,30.276391
2.0,120.100346,30.275013
2.0,120.106971,30.269242
4.0,120.104363,30.26843
8.0,120.107883,30.277401
2.0,120.095699,30.274833
2.0,120.10291,30.269785
2.0,120.108591,30.270883
8.0,120.108673,30.273896
8.0,120.108973,30.274995
2.0,120.106053,30.273114
1.0,120.106872,30.278941
4.0,120.095086,30.268762
8.0,120.092533,30.27122
8.0,120.097092,30.27986
4.0,120.09234,30.279696
5.0,120.091543,30.278338
2.0,120.099022,30.282083
2.0,120.106178,30.287947
8.0,120.106509,30.290941
8.0,120.100029,30.291157
4.0,120.103866,30.288511
4.0,120.106153,30.283462
2.0,120.105733,30.285442
4.0,120.100048,30.291735
4.0,120.10491,30.290605
8.0,120.106455,30.282388
8.0,120.100002,30.286738
2.0,120.09213,30.287411
2.0,120.100387,30.282929
8.0,120.102115,30.285397
2.0,120.094539,30.288243
4.0,120.096149,30.287672
8.0,120.093975,30.287717
8.0,120.102811,30.283011
2.0,120.097307,30.285288
8.0,120.102396,30.287771
2.0,120.099906,30.290404
8.0,120.096777,30.288603
4.0,120.09836,30.290467
8.0,120.105502,30.288957
2.0,120.09336,30.288307
4.0,120.094374,30.283753
2.0,120.102255,30.289423
8.0,120.091102,30.291398
8.0,120.089832,30.283913
4.0,119.997018,30.220173
2.0,120.03322,30.21721
8.0,120.006447,30.209179
4.0,120.012772,30.212622
8.0,120.032716,30.217147
2.0,120.01384,30.218785
4.0,120.067906,30.281605
4.0,120.056587,30.240283
8.0,120.05854,30.241925
2.0,120.049105,30.243044
8.0,120.05358,30.28023
4.0,120.054537,30.245867
8.0,120.05306,30.241652
8.0,120.089333,30.255964
2.0,120.05211,30.246333
8.0,120.053889,30.238002
8.0,120.058595,30.279946
4.0,120.044201,30.280142
2.0,120.044221,30.278455
8.0,120.037298,30.267027
4.0,120.055164,30.244703
2.0,120.061588,30.232239
8.0,120.037685,30.270347
2.0,120.10889,30.319107
2.0,120.059369,30.288994
2.0,120.042103,30.265452
8.0,120.033101,30.282139
2.0,120.06498,30.237856
2.0,120.041722,30.2705
8.0,120.056928,30.25309
8.0,120.056693,30.290156
2.0,120.064105,30.291043
4.0,120.042938,30.268006
2.0,120.054483,30.291703
2.0,120.059382,30.298418
4.0,120.063527,30.298443
8.0,120.036575,30.277593
8.0,120.077607,30.292717
4.0,120.080812,30.287854
8.0,120.082162,30.291116
8.0,120.059655,30.248931
4.0,120.144256,30.277939
4.0,120.147392,30.280431
4.0,120.144943,30.283366
8.0,120.144175,30.283241
8.0,120.058876,30.248026
2.0,120.144523,30.282794
8.0,120.145649,30.282882
3.0,120.14695,30.280018
2.0,120.144353,30.28315
3.0,120.142456,30.281593
2.0,120.14475,30.28333
4.0,120.144215,30.279528
8.0,120.143584,30.279628
8.0,120.142782,30.282629
8.0,120.118589,30.186889
4.0,120.075685,30.17216
1.0,120.10957,30.181555
4.0,120.094287,30.165933
2.0,120.09668,30.160301
4.0,120.072542,30.174434
4.0,120.096513,30.163945
8.0,120.102394,30.177392
8.0,120.074456,30.173164
